#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	0.000000
0.001700	0.000000	0.000000
0.001800	0.000000	0.000000
0.001900	0.000000	0.000000
0.002000	0.000000	0.000000
0.002100	0.000000	0.000000
0.002200	0.000000	0.000000
0.002300	0.000000	0.000000
0.002400	0.000000	0.000000
0.002500	0.000000	0.000000
0.002600	0.000000	0.000000
0.002700	0.000000	0.000000
0.002800	0.000000	0.000000
0.002900	0.000000	0.000000
0.003000	0.000000	0.000000
0.003100	0.000000	0.000000
0.003200	0.000000	0.000000
0.003300	0.000000	0.000000
0.003400	0.000000	0.000000
0.003500	0.000000	0.000000
0.003600	0.000000	0.000000
0.003700	0.000000	0.000000
0.003800	0.000000	0.000000
0.003900	0.000000	0.000000
0.004000	0.000000	0.000000
0.004100	0.000000	0.000000
0.004200	0.000000	0.000000
0.004300	0.000000	0.000000
0.004400	0.000000	0.000000
0.004500	0.000000	0.000000
0.004600	0.000000	0.000000
0.004700	0.000000	0.000000
0.004800	0.000000	0.000000
0.004900	0.000000	0.000000
0.005000	0.000000	0.000000
0.005100	0.000000	0.000000
0.005200	0.000000	0.000000
0.005300	0.000000	0.000000
0.005400	0.000000	0.000000
0.005500	0.000000	0.000000
0.005600	0.000000	0.000000
0.005700	0.000000	0.000000
0.005800	0.000000	0.000000
0.005900	0.000000	0.000000
0.006000	0.000000	0.000000
0.006100	0.000000	0.000000
0.006200	0.000000	0.000000
0.006300	0.000000	0.000000
0.006400	0.000000	0.000000
0.006500	0.000000	0.000000
0.006600	0.000000	0.000000
0.006700	0.000000	0.000000
0.006800	0.000000	0.000000
0.006900	0.000000	0.000000
0.007000	0.000000	0.000000
0.007100	0.000000	0.000000
0.007200	0.000000	0.000000
0.007300	0.000000	0.000000
0.007400	0.000000	0.000000
0.007500	0.000000	0.000000
0.007600	0.000000	0.000000
0.007700	0.000000	0.000000
0.007800	0.000000	0.000000
0.007900	0.000000	0.000000
0.008000	0.000000	0.000000
0.008100	0.000000	0.000000
0.008200	0.000000	0.000000
0.008300	0.000000	0.000000
0.008400	0.000000	0.000000
0.008500	0.000000	0.000000
0.008600	0.000000	0.000000
0.008700	0.000000	0.000000
0.008800	0.000000	0.000000
0.008900	0.000000	0.000000
0.009000	0.000000	0.000000
0.009100	0.000000	0.000000
0.009200	0.000000	0.000000
0.009300	0.000000	0.000000
0.009400	0.000000	0.000000
0.009500	0.000000	0.000000
0.009600	0.000000	13.520000
0.009700	0.001588	13.520000
0.009800	0.006110	13.520000
0.009900	0.013228	13.520000
0.010000	0.022639	13.520000
0.010100	0.034071	13.520000
0.010200	0.047277	13.520000
0.010300	0.062035	13.520000
0.010400	0.078148	13.520000
0.010500	0.095435	13.520000
0.010600	0.113736	13.520000
0.010700	0.132906	13.520000
0.010800	0.152816	13.520000
0.010900	0.173349	13.520000
0.011000	0.194401	13.520000
0.011100	0.215879	13.520000
0.011200	0.237698	13.520000
0.011300	0.259784	13.520000
0.011400	0.282071	13.520000
0.011500	0.304498	13.520000
0.011600	0.327012	13.520000
0.011700	0.349566	13.520000
0.011800	0.372118	13.520000
0.011900	0.394631	13.520000
0.012000	0.417071	13.520000
0.012100	0.439411	13.520000
0.012200	0.461623	13.520000
0.012300	0.483685	13.520000
0.012400	0.505579	13.520000
0.012500	0.527286	13.520000
0.012600	0.548792	13.520000
0.012700	0.570084	13.520000
0.012800	0.591150	13.520000
0.012900	0.611983	13.520000
0.013000	0.632573	13.520000
0.013100	0.652914	13.520000
0.013200	0.673000	13.520000
0.013300	0.692828	13.520000
0.013400	0.712395	13.520000
0.013500	0.731697	13.520000
0.013600	0.750733	13.520000
0.013700	0.769501	13.520000
0.013800	0.788002	13.520000
0.013900	0.806236	13.520000
0.014000	0.824202	13.520000
0.014100	0.841902	13.520000
0.014200	0.859338	13.520000
0.014300	0.876511	13.520000
0.014400	0.893422	13.520000
0.014500	0.910075	13.520000
0.014600	0.926471	13.520000
0.014700	0.942613	13.520000
0.014800	0.958504	13.520000
0.014900	0.974147	13.520000
0.015000	0.989545	13.520000
0.015100	1.004700	13.520000
0.015200	1.019617	13.520000
0.015300	1.034298	13.520000
0.015400	1.048747	13.520000
0.015500	1.062967	13.520000
0.015600	1.076961	13.520000
0.015700	1.090733	13.520000
0.015800	1.104287	13.520000
0.015900	1.117626	13.520000
0.016000	1.130752	13.520000
0.016100	1.143671	4.735786
0.016200	1.155540	4.735786
0.016300	1.165647	4.735786
0.016400	1.174176	4.735786
0.016500	1.181290	4.735786
0.016600	1.187139	4.735786
0.016700	1.191856	4.735786
0.016800	1.195563	4.735786
0.016900	1.198368	4.735786
0.017000	1.200370	4.735786
0.017100	1.201658	4.735786
0.017200	1.202311	4.735786
0.017300	1.202401	4.735786
0.017400	1.201994	4.735786
0.017500	1.201148	4.735786
0.017600	1.199915	4.735786
0.017700	1.198344	4.735786
0.017800	1.196475	4.735786
0.017900	1.194349	4.735786
0.018000	1.191999	4.735786
0.018100	1.189456	4.735786
0.018200	1.186749	4.735786
0.018300	1.183902	4.735786
0.018400	1.180937	4.735786
0.018500	1.177875	4.735786
0.018600	1.174733	4.735786
0.018700	1.171528	4.735786
0.018800	1.168274	4.735786
0.018900	1.164984	4.735786
0.019000	1.161670	4.735786
0.019100	1.158341	4.735786
0.019200	1.155007	4.735786
0.019300	1.151675	4.735786
0.019400	1.148353	4.735786
0.019500	1.145048	4.735786
0.019600	1.141764	1.240710
0.019700	1.138171	1.240710
0.019800	1.133988	1.240710
0.019900	1.129290	1.240710
0.020000	1.124146	1.240710
0.020100	1.118614	1.240710
0.020200	1.112751	1.240710
0.020300	1.106605	1.240710
0.020400	1.100219	1.240710
0.020500	1.093633	1.240710
0.020600	1.086883	1.240710
0.020700	1.079999	1.240710
0.020800	1.073011	1.240710
0.020900	1.065943	1.240710
0.021000	1.058818	1.240710
0.021100	1.051656	1.240710
0.021200	1.044475	1.240710
0.021300	1.037290	1.240710
0.021400	1.030117	1.240710
0.021500	1.022966	1.240710
0.021600	1.015850	1.240710
0.021700	1.008779	1.240710
0.021800	1.001759	1.240710
0.021900	0.994800	1.240710
0.022000	0.987908	1.240710
0.022100	0.981088	1.240710
0.022200	0.974345	1.240710
0.022300	0.967683	1.240710
0.022400	0.961106	1.240710
0.022500	0.954618	1.240710
0.022600	0.948220	1.240710
0.022700	0.941914	1.240710
0.022800	0.935703	2.559398
0.022900	0.929714	2.559398
0.023000	0.924056	2.559398
0.023100	0.918702	2.559398
0.023200	0.913630	2.559398
0.023300	0.908816	2.559398
0.023400	0.904242	2.559398
0.023500	0.899890	2.559398
0.023600	0.895743	2.559398
0.023700	0.891788	2.559398
0.023800	0.888009	2.559398
0.023900	0.884396	2.559398
0.024000	0.880937	2.559398
0.024100	0.877622	2.559398
0.024200	0.874442	2.559398
0.024300	0.871388	2.559398
0.024400	0.868452	2.559398
0.024500	0.865627	2.559398
0.024600	0.862908	2.559398
0.024700	0.860287	2.559398
0.024800	0.857760	2.559398
0.024900	0.855322	2.559398
0.025000	0.852968	2.559398
0.025100	0.850693	2.559398
0.025200	0.848495	2.559398
0.025300	0.846368	2.559398
0.025400	0.844311	2.559398
0.025500	0.842319	2.559398
0.025600	0.840391	2.559398
0.025700	0.838523	2.559398
0.025800	0.836713	2.559398
0.025900	0.834960	2.559398
0.026000	0.833259	2.559398
0.026100	0.831611	2.559398
0.026200	0.830012	2.559398
0.026300	0.828462	2.559398
0.026400	0.826958	2.559398
0.026500	0.825499	2.559398
0.026600	0.824084	2.559398
0.026700	0.822711	2.559398
0.026800	0.821379	2.559398
0.026900	0.820086	2.559398
0.027000	0.818833	2.559398
0.027100	0.817617	2.559398
0.027200	0.816438	2.559398
0.027300	0.815294	2.559398
0.027400	0.814185	2.559398
0.027500	0.813110	2.559398
0.027600	0.812068	5.258486
0.027700	0.811317	5.258486
0.027800	0.811077	5.258486
0.027900	0.811292	5.258486
0.028000	0.811912	5.258486
0.028100	0.812891	5.258486
0.028200	0.814188	5.258486
0.028300	0.815767	5.258486
0.028400	0.817595	5.258486
0.028500	0.819641	5.258486
0.028600	0.821879	5.258486
0.028700	0.824285	5.258486
0.028800	0.826836	5.258486
0.028900	0.829514	5.258486
0.029000	0.832301	5.258486
0.029100	0.835180	5.258486
0.029200	0.838139	5.258486
0.029300	0.841164	5.258486
0.029400	0.844243	5.258486
0.029500	0.847367	5.258486
0.029600	0.850527	5.258486
0.029700	0.853714	5.258486
0.029800	0.856921	5.258486
0.029900	0.860142	5.258486
0.030000	0.863370	5.258486
0.030100	0.866601	5.258486
0.030200	0.869831	5.258486
0.030300	0.873054	5.258486
0.030400	0.876268	5.258486
0.030500	0.879469	5.258486
0.030600	0.882654	5.258486
0.030700	0.885822	5.258486
0.030800	0.888970	5.258486
0.030900	0.892095	5.258486
0.031000	0.895198	5.258486
0.031100	0.898275	5.258486
0.031200	0.901327	5.258486
0.031300	0.904351	5.258486
0.031400	0.907348	5.258486
0.031500	0.910316	5.258486
0.031600	0.913255	5.438313
0.031700	0.916182	5.438313
0.031800	0.919111	5.438313
0.031900	0.922037	5.438313
0.032000	0.924959	5.438313
0.032100	0.927872	5.438313
0.032200	0.930774	5.438313
0.032300	0.933663	5.438313
0.032400	0.936535	5.438313
0.032500	0.939391	5.438313
0.032600	0.942227	5.438313
0.032700	0.945044	5.438313
0.032800	0.947838	5.438313
0.032900	0.950610	5.438313
0.033000	0.953359	5.438313
0.033100	0.956083	5.438313
0.033200	0.958783	5.438313
0.033300	0.961458	5.438313
0.033400	0.964107	5.438313
0.033500	0.966730	5.438313
0.033600	0.969327	5.438313
0.033700	0.971898	5.438313
0.033800	0.974443	5.438313
0.033900	0.976961	5.438313
0.034000	0.979453	5.438313
0.034100	0.981919	5.438313
0.034200	0.984359	5.438313
0.034300	0.986773	5.438313
0.034400	0.989161	5.438313
0.034500	0.991523	5.438313
0.034600	0.993861	5.438313
0.034700	0.996173	5.438313
0.034800	0.998460	5.438313
0.034900	1.000722	5.438313
0.035000	1.002961	5.438313
0.035100	1.005175	5.438313
0.035200	1.007366	5.438313
0.035300	1.009534	5.438313
0.035400	1.011678	5.438313
0.035500	1.013800	5.438313
0.035600	1.015899	5.438313
0.035700	1.017977	5.438313
0.035800	1.020032	5.438313
0.035900	1.022067	5.438313
0.036000	1.024080	5.438313
0.036100	1.026073	4.283480
0.036200	1.027934	4.283480
0.036300	1.029570	4.283480
0.036400	1.031005	4.283480
0.036500	1.032261	4.283480
0.036600	1.033356	4.283480
0.036700	1.034309	4.283480
0.036800	1.035135	4.283480
0.036900	1.035848	4.283480
0.037000	1.036461	4.283480
0.037100	1.036986	4.283480
0.037200	1.037433	4.283480
0.037300	1.037811	4.283480
0.037400	1.038130	4.283480
0.037500	1.038396	4.283480
0.037600	1.038616	4.283480
0.037700	1.038797	4.283480
0.037800	1.038943	4.283480
0.037900	1.039061	4.283480
0.038000	1.039154	4.283480
0.038100	1.039227	4.283480
0.038200	1.039282	4.283480
0.038300	1.039324	4.283480
0.038400	1.039355	4.283480
0.038500	1.039377	4.283480
0.038600	1.039393	4.283480
0.038700	1.039405	4.283480
0.038800	1.039414	4.283480
0.038900	1.039423	4.283480
0.039000	1.039433	4.283480
0.039100	1.039445	4.283480
0.039200	1.039460	4.283480
0.039300	1.039479	4.283480
0.039400	1.039502	4.283480
0.039500	1.039532	4.283480
0.039600	1.039568	4.283480
0.039700	1.039611	4.283480
0.039800	1.039662	4.283480
0.039900	1.039720	4.283480
0.040000	1.039787	4.283480
0.040100	1.039863	4.283480
0.040200	1.039947	4.283480
0.040300	1.040040	3.594314
0.040400	1.040077	3.594314
0.040500	1.040000	3.594314
0.040600	1.039824	3.594314
0.040700	1.039563	3.594314
0.040800	1.039227	3.594314
0.040900	1.038826	3.594314
0.041000	1.038370	3.594314
0.041100	1.037868	3.594314
0.041200	1.037326	3.594314
0.041300	1.036751	3.594314
0.041400	1.036150	3.594314
0.041500	1.035527	3.594314
0.041600	1.034888	3.594314
0.041700	1.034236	3.594314
0.041800	1.033576	3.594314
0.041900	1.032911	3.594314
0.042000	1.032243	3.594314
0.042100	1.031576	3.594314
0.042200	1.030912	3.594314
0.042300	1.030253	3.594314
0.042400	1.029601	3.594314
0.042500	1.028958	3.594314
0.042600	1.028324	3.594314
0.042700	1.027702	3.594314
0.042800	1.027092	3.594314
0.042900	1.026495	3.594314
0.043000	1.025912	3.594314
0.043100	1.025344	3.594314
0.043200	1.024791	3.594314
0.043300	1.024255	3.594314
0.043400	1.023734	3.594314
0.043500	1.023230	3.594314
0.043600	1.022743	3.594314
0.043700	1.022273	3.594314
0.043800	1.021820	3.594314
0.043900	1.021385	3.594314
0.044000	1.020967	3.594314
0.044100	1.020567	3.594314
0.044200	1.020183	3.594314
0.044300	1.019818	3.594314
0.044400	1.019469	3.594314
0.044500	1.019138	3.594314
0.044600	1.018824	3.638034
0.044700	1.018531	3.638034
0.044800	1.018263	3.638034
0.044900	1.018018	3.638034
0.045000	1.017796	3.638034
0.045100	1.017595	3.638034
0.045200	1.017415	3.638034
0.045300	1.017256	3.638034
0.045400	1.017115	3.638034
